id,date,user_name,user_id,user_displayname,user_location,user_followers,user_friends,user_statuses,retweeted,content,lang,is_missinginfo
1390622588313903105,2021-05-07 11:00:36+00:00,Prashanth6665,955990389453811712,Prashanth666,"WARANGAL, INDIA",115,997,1702,,@MsKajalAggarwal @AnupamPKher @mybmc @Nanavati_H Oo madam oka 10 k  pampiyyaradhu paisal ipoinay mi cinima edhi vachina susetollam gippudu paisal levu jara alochinchurri,et,
1390622226144108544,2021-05-07 10:59:09+00:00,narravulabhuva1,2900590730,narravulabhuvan,,458,726,3110,,"@iam_chanduNaidu @ysjagan @HemantSorenJMM Correct e, anna vachina 2 academic years ki result raledu andaru pass ayipoyaru. Andaru pass ayipotaru volunteers ga settle ayipotaru",tl,
1390622011467059202,2021-05-07 10:58:18+00:00,JilebiTintavaa,1334794686104358912,Jilebi,31st Division,173,465,2555,,Avnu avnu pawala gadi ki vachina Corona enta mandi ammailaki antinchado.. paapam ladies..,ht,
1390622007667068930,2021-05-07 10:58:17+00:00,PriscilaSanson5,867536301578498048,Priscila Sansone,"São Paulo, Brasil",55,399,1387,,"@jdoriajr Docinho, vc já “tomou” tantas doses de vachina para tirar retrato que já bateu o tanto de botox usado em sua cara de pau",pt,
1390621386910183424,2021-05-07 10:55:49+00:00,Longojoo,362547666,João Longo Neto,"Ubatuba, São Paulo",3409,4998,114214,,"Quer dizer que o Covas e Calças do Butatan estão falando que a China não quer mandar insumos para fabricação d VaChina por causa do @jairbolsonaro então o pais Asiático q tem 1,5 BI de habitantes para alimentar e precisa do Brasil para fazer isso está de pirraça corta a comida",pt,
1390621211705495559,2021-05-07 10:55:08+00:00,pandu32567__,1267369173388193793,•,,456,357,24285,,@VIRATismOne8 idi ivvale vachina stock bro... only 45+ ke,und,
1390620635240542208,2021-05-07 10:52:50+00:00,OProprioRaposo,1370324386281062402,Henrique Raposo,"Rio de Janeiro, Brasil",48,192,4705,,"Globo, fimose é comorbidade? Pq tem Astrazeneca-FioCruz, mas não tem VaChina-Butantã? Faz a matéria completa, porra!!! Vai procurar o Dória e cobrar a VaChina q ele trouxe! #BDRJ",pt,
1390619093988937728,2021-05-07 10:46:43+00:00,bannurjy,126181606,Bannu,Europe,726,770,11936,,@nikhil_09 @sripaad125 Hahha.. threat anedhi pedda word le gani.. NDA-3 Vachi..ikada BJP ki 10-20 seats vachina nuisance ye TRS ki...IMO,tl,
1390618870189223937,2021-05-07 10:45:49+00:00,MbFanNanC,1315605395357020160,𝐌𝐛 𝐅𝐚𝐧 𝐍𝐚𝐧'𝐂,kings town Bhimavaram,944,303,59099,,@bobbyjDHFM1 Indian pubg vachina tharavatha aadathanu 😅,tl,
1390617981399363589,2021-05-07 10:42:17+00:00,atthirateof,3589957999,April 5,"Eluru, India",768,1010,11777,,@Kohli_Spy Aa movie vachina tym lo hits flops ante ento kuda telidhu 👶,et,
1390616652920745984,2021-05-07 10:37:01+00:00,Sachin_Ro45,948182766654439426,˗ˏˋIt's Me´ˎ˗,Rayalaseema,3962,508,46459,,"* It's Just Accepting Their Defeat to Their Opponent....

* No Bro 1st 

* Single Seat Vachina Sharmila ke Vasthundi Ankuntuna Unlike PK.....😁

* Vote ki Money Teskune Vaadu Kuda Donga ne gaa So Dorakananatha Varaku Amdharu Clean &amp; Personally Naaku Judiciary Ante Respect Ledhu.. https://t.co/fSw4k56idU",en,
1390614909323550720,2021-05-07 10:30:05+00:00,FernandaDiGenio,229853247,Fernanda Di Genio,Rio de Janeiro,2480,3777,22150,,"@realpfigueiredo Acho que deveríamos demorar a entregar o minério de ferro ou até substituí-lo pelo produto ja beneficiado, com valor agregado e preço maior. Está na hora de falarmos a mesma língua. Sei que precisam da nossa comida também...já a vachina não sabemos se funciona.",pt,
1390614140440530944,2021-05-07 10:27:02+00:00,caipiracarioca,998278421863194626,caipiracarioca 🇹🇯🌵😎✌️,"Copacabana, Rio de Janeiro",1415,1979,18751,,"Lembram da Vachina?
Brasil em queda acelerada do mundo dos negócios, do turismo, da paz. Inferno de desgraças. Palhaços do demônio. 

#ForaBolsonaro #ForaBolsonaroGenocida",pt,
1390613782158790657,2021-05-07 10:25:36+00:00,fervela,53266277,Fernando Velasque,Recife,108,344,3553,,"@jdoriajr Porque não tomou a tua VACHINA?, Coronavac, e tomou a outra?",pt,
1390612125144346625,2021-05-07 10:19:01+00:00,NaaGolaNadhi,1335880813909458944,🂾,,1460,1232,72226,,"@Gopikrish2245 @CharanAdmirer @krish_k_97 @Amruthavilaaas @iampokirifan Manchidi 
Aa look vachina time lo
Tweets unte comments lo chusuko 
Ela troll chesaro 

Ayina meetho naakenti 
Meeku reply ivvadame nenu 
Chesina tappu",tl,
1390610048305356801,2021-05-07 10:10:46+00:00,PrudhviPavan_,1285057219986243584,Prudhvi Pavan™,"Chennai, India",2725,2170,89820,,@Ranjith__143 @Sreepspk3 Vachina cheyadam ledu ga🤧😪,ht,
1390609637938851842,2021-05-07 10:09:08+00:00,CherryBoss143,1292107628584161280,Nani 🤏,"Karnataka Kolar, India ",2942,1421,43685,,"Reply okkati vachina happy e ❤️

+10 we’re mutuals
+10 seen a pic of me 
+10 been in a group together
+10 know my age 
+10 interacted on tl
+10 u know my real name 
+10 we’ve dmed
+10 you’ve heard my voice
+10 connected on other SM

#Cp 👻",en,
1390608570954129409,2021-05-07 10:04:54+00:00,orcaplush,1318082020648480768,kota/atlas 💫,"she he it lune & neos
15 - 16 cbyf sb to unf
dttwt & indiv twts dni",1506,731,29740,,everything is made in china . except for babies . theyre made in the vachina,en,
1390608006862315521,2021-05-07 10:02:39+00:00,Fan_of_damon,1363100611525283841,Damon Salvatore,Location,177,126,24804,,"@chaithu_dhfm @urstrulyMahesh Avna naku ide kanapadindi 
Ante vachina date nunchi some date varuku search cheste ide last vachindi",und,
1390607980945723393,2021-05-07 10:02:33+00:00,risigon,203678416,Mais Médicos 🇧🇷 13 🚩 Viva o SUS🎯💉 🐊,,682,1181,13497,,"@PriscilaaNeri Os meus falaram vachina por muito tempo, mas já tomaram a primeira dose. Meu pai sempre tomou a da gripe.",pt,
1390606682741514242,2021-05-07 09:57:24+00:00,legnarfla93,233605161,rangel,"São João del Rei, Brasil",299,1199,14048,,"@vpaiva_btj 84% da vacinação no Brasil é com a ""VaCHINA do João Doria"" https://t.co/1ZJ8v9h9NT",pt,
1390606355602493441,2021-05-07 09:56:06+00:00,Andykk2012,3084926461,Andy KK,,1228,2932,118502,,"@SigaGazetaBR Para variar o Agripino vai ENCENAR q tomou a VACHINA ❗
Vão dar soro, pq a vaChina é um INOCULANTE e não um imunizante ❗

Patriotas deveriam colocar um FISCAL p ver se esse déspota vai realmente tomando o q está vendendo.",pt,
1390605345601376259,2021-05-07 09:52:05+00:00,Gowtham4ever4u_,1332569754528219137,Mr.AcE,city of Destiny,187,86,35982,,@BeingYuvNaseer Inter college lo time ey scene chusi running bus ekkadam.. footboard meeda circus feets.. appatlo bus pass kada vizag lo ekkada stop vachina mundu bus running chestu ekkadam adokka game 🤣🤣,et,
1390604993288417281,2021-05-07 09:50:41+00:00,ivancleimm,318711402,Ivan,Salvador/ Bahia ,434,160,5910,,"@adelsoncarvalho Parabéns presidente, com a produção do IFA para a produção da vacina de oxford aqui, manda essa vachina depois de imunizar as pessoas com a segunda dose, manda essa merda vazar daqui",pt,
1390604944563003398,2021-05-07 09:50:29+00:00,UrsAkhilKumar,2955196726,Akki 🇮🇳,భారతదేశం,650,859,30424,,"Maa cousin sister ki pelli chupulu chuskodaaniki vachina athanu 
so sad to hear that he's no more 😥 

Rest in Peace 🙏💐",et,
1390604194281783299,2021-05-07 09:47:30+00:00,jaan_tarak9,1253567577638354945,ʝAαN,Bangalore,1885,1668,38001,,"Reply okkati vachina happy e ❤️

+10 we’re mutuals
+10 seen a pic of me 
+10 been in a group together
+10 know my age 
+10 interacted on tl
+10 u know my real name 
+10 we’ve dmed
+10 you’ve heard my voice
+10 connected on other SM

Copy 🏌🏌",en,
1390603972822638599,2021-05-07 09:46:37+00:00,Demon_Shanu,1154833063274139648,Shanu ツ,ASSgard,2923,4997,184760,,@suman_rebell @prabhasil23 Announcement vachina Taravata chudham daani sangathi ippatiki T65 gurinchi chudham,hi,
1390603615757381633,2021-05-07 09:45:12+00:00,OProprioRaposo,1370324386281062402,Henrique Raposo,"Rio de Janeiro, Brasil",48,192,4705,,"Eu fico bolado pq a Globo num vai perguntar pro Dória pq tá faltando vachina. O contrato é dele e do Butantã. Mostram a fila, mas não segue até o final da cadeia de informação útil. Só vão quando é politicamente conveniente. Astrazeneca-FioCruz-Bolsonaro tem! #BDRJ",pt,
1390596043000123393,2021-05-07 09:15:07+00:00,laurellirafa,610006897,Rafael Laurelli,"São Paulo, Brasil",130,519,1557,,Aí a merda do gado genocida ja está louca pra falar que o Brasil tá atrasado por causa da VACHINA. Que nojo disso,pt,
1390596033202118656,2021-05-07 09:15:04+00:00,JyothsnaSri7,1386943803777458178,Rowdy DHFM 🏹💥,Mahesh bava gundelo.... 😜😜,3072,176,74312,,@Pokiri_Pilla nina ratri vachina dream marchipoya ma. 😢😭😭,es,
1390594954624385026,2021-05-07 09:10:47+00:00,sardinha_rose,1139635021667622912,Rose Sardinha 🇧🇷🇺🇸,,3496,3314,243230,,"@SigaGazetaBR Çei vai ser COM QUAL?  COM A VACHINA, ASTRAZENECA OU PFIZER?  OU UM PLACEBO?",pt,
1390588147478695937,2021-05-07 08:43:44+00:00,DonnaFurlan17,984743348429828096,DonnaFurlan17,"Rio Grande do Sul, Brasil",1535,2662,18284,,"@MarcianoBrito13 @MidiaNINJA @tmariadiego @randolfeap Genocida é Os Covas q só sabem Abrir Covas p enterrar OS MORTO NA CHACINA DESSA VaChina Q MATA CENTENAS DE VACINADOS TODO DIA
O COVAS Obedece $ @jdoriajr ASSASSINOS
Pq ELE e a Midia Paga p eles Ñ MOSTRA Q Essa VaChina Ñ FOI APROVADA❓@anvisa_oficial 
https://t.co/TZf8UHeeRT",pt,
1390584934620975105,2021-05-07 08:30:58+00:00,SRamalho60,289146345,Tity 🚩🚩🚩🚩🚩, Brasil,11916,11426,8494,,"@Eulavomeucarv Tvz a ideia seja interromper a fabricação da Coronavac e logo após enlouquecido, como sempre, gritar q a vacina q ele apostou e importou e a outra  q mandou fabricar em Bio Manguinhos foram as q deram certo, e q como ele disse a VACHINA, dxou tds na mão. Abominável, nojento.",pt,
1390579423791960065,2021-05-07 08:09:05+00:00,ObrazilDo,1347641174107037697,Bruno Fiori,Novo Hamburgo RS,6,53,265,,"@apellegrino @MarceloFreixo Chacina é Matar Inocentes Idosos q Sustentaram SUA CORJA
Chacina é o q A VaChina Ta MATANDO Centenas deles Todo Dia
E os Inocentes vão PROS MATADOUROS
A Tia Nem Comenta DESSA CHACINA
Mas Quer Acusar A POLICIA d Tirar Assassinos d Abusar d Crianças❓🤔 Q Tipo de Monstro É A TIA❓",pt,
1390578724001566722,2021-05-07 08:06:18+00:00,BadriPKCult153,1259478959982428160,MR. Pawanist,"vijayawada, India",631,850,45395,,@alwayskotesh Telidhu. Eppuddu vachina 12 tarvathe chusedhi,et,
1390577850395152384,2021-05-07 08:02:49+00:00,APYSRCP2024,1380985460042784774,#APGIS2023,Twitter nagar,691,366,27150,,"@dpudhfm 1995 lo vachina NCBN420 virus ki,

 2021 lo inka kontha mandiki vaccination cheyaledu , Andulo ee akka okaru.

@Sachin_Ro45 @fdfsmovie @SubbuAbhi2 @devapolo",et,
1390574616016420866,2021-05-07 07:49:58+00:00,Athadu0912,1373589227787546625,Mr.Wick,naa preyasi hrudayam lo ,147,466,79423,,"@PKadmirer02 @vivekkalal17 Pk stable unnado ledo chusuko bro 😁😁😁 
Nen stable ga lekunna naku vachina nastam em ledu 😁😁😁",pl,
1390572856677863427,2021-05-07 07:42:59+00:00,JyothsnaSri7,1386943803777458178,Rowdy DHFM 🏹💥,Mahesh bava gundelo.... 😜😜,3072,176,74312,,@urs_Satya_ Ratri vachina dream... 😭😭😭😭,en,
1390572782673530889,2021-05-07 07:42:41+00:00,JyothsnaSri7,1386943803777458178,Rowdy DHFM 🏹💥,Mahesh bava gundelo.... 😜😜,3072,176,74312,,@DhfmVanaja Ratri vachina dream mawa.. 😒😒😒,tl,
1390572668131414018,2021-05-07 07:42:14+00:00,nudes_exe,1352498262461313024,🇧🇷 Nudes.exe,localhost,186,689,4887,,@SigaGazetaBR Vachina de vento,es,
1390568034931257344,2021-05-07 07:23:49+00:00,CleberA51309309,1377646276557336577,Cleber Almeida,"Araçatuba, Brasil",32,152,850,,@jdoriajr Vai tomar vacina Pfizer né? A vachina ta em falta.,pt,
1390567783021223936,2021-05-07 07:22:49+00:00,Chaymbfan23,1257726935163039745,chaymb,"Andhra Pradesh, India",1036,1660,19740,,@ajay_krishna999 @Sudhars27904969 @chay_akkineni @Sai_Pallavi92 @sekharkammula Nxt year vachina parledu bro,tl,
1390565936466468867,2021-05-07 07:15:29+00:00,MickytheCat2,1381327652594810883,Micky the Cat,Estados Unidos,678,849,6239,,@ivoneMoraes12 @jdoriajr A pergunta é: vai passar as férias em Miami como?! Nos países de 1° mundo a vachina não é aceita. Explica isso aí. https://t.co/uhVQTtevpw,pt,
1390565530650611715,2021-05-07 07:13:52+00:00,kolarajendhar12,1350028454368972800,kola Rajendhar,,1,281,137,,"@hmtvnewslive 3rd wave vachina,lokam antha chachchina lockdown pettakandi..
Andharu chachchaka enjoy cheyandi miru..",ht,
1390563934399250432,2021-05-07 07:07:32+00:00,Athadu0912,1373589227787546625,Mr.Wick,naa preyasi hrudayam lo ,147,466,79423,,"@PKadmirer02 Mb ki fan base ledu antaru alantapudu ycp ki support cheste meku vachina baada enti 😁😁😁😁😁 
Leda pk ki support cheyyadam ledu ani kopama 
Meru em prove cheddam anukuntunaru malli last lo 
Andarni common ga pillalu anestaru 😁😁😁😁😁😁",et,
1390563790958206980,2021-05-07 07:06:57+00:00,mani7896,291062384,Nanobreaker,"Vishakhapatnam, India",214,763,13943,,@RusthumHere @MkrishnaDhanus1 Ade Naa website kaadu 😁 Boxoffice India dhi Sare CE rajini hype anukundam tarvtha vachina happy new year 10 crs nett ela vachindi 😀,tl,
1390563657369759745,2021-05-07 07:06:25+00:00,ElcioRocha3,4473445769,Elcio Rocha,,18,12,436,,@jdoriajr Vai de VaCHINA?!,pt,
1390563637501194245,2021-05-07 07:06:21+00:00,bobbyjDHFM1,981174743637270528,Bₒbby🧛,"Tenali, India",2209,3671,96399,,"@basically_clasy Reach unde but adhi naa deggariki vachina time ki ne inactive iyya😶

So naatho interact avvadam kuuda maanesaru🥲🥲",in,
1390563435843182593,2021-05-07 07:05:33+00:00,JyothsnaSri7,1386943803777458178,Rowdy DHFM 🏹💥,Mahesh bava gundelo.... 😜😜,3072,176,74312,,@Mr_kk_tweetz @Pokiri_Pilla @kirthichinu Ante adii paina nundi vachina rqst mari.. 🙆🙄,ht,
1390558226547048448,2021-05-07 06:44:51+00:00,rocksolid565,1459129495,Allu Arjun 4th fan,"Kakinada, India",777,78,26639,,"@DseDevdas Agreed, agn tho tana abilities mida vachina doubts ki befitting reply 🤞🏻",en,
1390556578030391296,2021-05-07 06:38:18+00:00,VedeshKumarRed2,1305027173342801921,ACTOR MAHESH BABU FANS,,234,208,72278,,"Just 25 Days To Go..!!🔥😎

First look, Glimpse Edi Vachina Records Pettela Undali Dhfms. Be Ready With Your Twitter,Yt, GMail Accounts.

May 31st, Mark The Date🎯
#SarkaruVaariPaata #SSMB28
@urstrulyMahesh https://t.co/Kbcikfl97K",en,
1390555830378848258,2021-05-07 06:35:19+00:00,EJohn_9,1357606152251478017,E John,,0,29,637,,"@ShailajaReddi @MithunReddyYSRC @peddireddyysrcp @ysjagan @YSRCParty Ap ki patinna enko cheeda puru vedu, Tirupati ki vachina bakthulaki voter card chicken biryani panchina ganudu",hi,
1390555662183108609,2021-05-07 06:34:39+00:00,EJohn_9,1357606152251478017,E John,,0,29,637,,"@PSR_YSRCP @ShailajaReddi Ap ki patinna enko cheeda puru vedu, Tirupati ki vachina bakthulaki voter card chicken biryani panchina ganudu",hi,
1390552676148994048,2021-05-07 06:22:47+00:00,TejaPitani1,1381618387365728257,rara bokka ra,,19,56,3555,,@RockyAAcult @TarakDevotee @JrNtrMan2 @alluarjun @WarangalCd @tarak9999 Vunna yem labam surgarike aypotunnai vachina 100 pilla puk. https://t.co/K6Ym2L4klU,et,
1390551394046943233,2021-05-07 06:17:42+00:00,ElaineSouzaLim5,1166445677330817024,ELAINE LIMA BR,Brasil,111,331,7912,,@DepFaustoPinato ESTRANHO MESMO É OS NOVOS INFECTADOS TEREM TOMADO AS DUAS DOSES DE VACHINA ❌❌❌❌❌❌,pt,
1390551058208854021,2021-05-07 06:16:22+00:00,Lazy_Elegance45,1655883458,Aѕ͢ѕ͠αυℓ͟͞тツ 🦁,,3369,3857,122783,,@msd_b vachina kooda ninnu kalavanu anna,et,
1390548331575709696,2021-05-07 06:05:32+00:00,jambalahatraja,1072521151983710209,jambalahatraja 2.0 🦢🦢 (O+),IIT Harvard Stanford,1291,272,34495,,@ChinniGadiAccou Adhi possibility ledhu le. BJP ki vaadi lanti chamchas Kavali. Congress vachina kuda Jagan gadu evadi sanka ayina naakuthadu.,et,
1390548283425103873,2021-05-07 06:05:20+00:00,PEvadyna,1340900558295736321,🦁🦁 Mumbai Kay Hero 💫 Roman Reigns,,300,355,34546,,@Rajesh86883063 Adhi Kuda ina fans chustay vachina collections kavu avi,ca,
1390547448368664576,2021-05-07 06:02:01+00:00,BRASIL61339876,1241254473508544514,BRASIL,Brazil,323,778,5830,,"Mais LETAL p QUEM🤔👁️❓
MAIS Letal é deixar Bandidos Soltos MATANDO👹
MAIS LETAL é esse Virus🇨🇳APOIADO p Vcs
Q Mandam MULTIDÕES feito Gado AO MATADOURO Tomar Essa DROGA q Chamam de VaChina q @jdoria Paga a Vcs
NÃO TESTADA CIENTIFICAMENTE
Matam Centenas p Dia🤬✍️
@jairbolsonaro 🆘",pt,
1390546572073607169,2021-05-07 05:58:32+00:00,anilVizag81,79955154,Anil ᵀʰᵒᵏᵏᵘᵏᵘⁿᵗᵘᵖᵒᵛᵃᵃˡᵉ 🐯,vizag,5715,536,56229,,Oka Vela negative vachina..intiki vellaka aina positive aipotaru for sure ga..em manage chestunaru ra babu..🙏🏻🙏🏻,und,
1390545085452865540,2021-05-07 05:52:38+00:00,DasPSPK,2945870404,My Kalyan,India,3841,1173,76652,,@Sanjay_Sahu45 Madhyalo apesa hd vachina kothallo choosi 🤸,in,
1390543759444791301,2021-05-07 05:47:21+00:00,SenaniSword,1329165087295365122,THE Jalagam mohini,Torri palla palem... ,673,1313,16691,,"@unofficialav7 Aa doctor fauci, WHO.. andaru involved . Badnaam chesaaru trump ni virus ani.  Eedu vachina ventane poyindanta.  Comedy kaakapote.  2020 us elections lo jarigina fraud, never before.. aa range world wide nexus.. naaku trump anta pedda istam ledu, but ala corner cheyadam tappu",tl,
1390542429028339712,2021-05-07 05:42:04+00:00,Sid_Khanna6,945501047006543872,Siddharth Khanna ✨,Raashi's ❤️,26851,330,32647,,"@mokshagami Expectations. Edho peekapothunnaam, enjoy cheyabothunnaam, kummabothunnaam ane expectations valla vachina oopu.😃🤩

Weekend lo undadhu malli adhi. Kallu moosi terichelopala aipothundhi 😐",et,
1390540397336690690,2021-05-07 05:34:00+00:00,arun_PKdevotee,563148474,PawanKalyan,Karimnagar,4157,579,51459,,"@Sandy_GirlRider Ippati varaku asal thagale 
Enni worst situations vachina 👍",en,
1390535891987296256,2021-05-07 05:16:06+00:00,KumarValki,1272890672174039042,Valki Praveen Kumar,,7,30,6,,@TeenmarMallanna @TeamYouTube @YouTubeIndia @YouTube We are with you teenmar mallanna garu. Prashnichey meku memu thoduga unnam. Enni pralobalu vachina longani mee dhryaniki hatsoff anna,in,
1390532870721179648,2021-05-07 05:04:05+00:00,JOERICA76165480,1289340331817938944,JOE RICARDO,,447,1270,11244,,"@JovemPanNews 😂😂😂😂😂 é cada narrativas sem pé nem cabeça, esta Vachina CHING LING nem eles querem, pode ficar tranquilos que não vai faltar nada para esta Vachina CHING LING.",pt,
1390532290359422977,2021-05-07 05:01:47+00:00,REIGNINGMB007,1253548265938681856,PHANIˢˢᴹᴮ²⁸,,429,355,82402,,@SolidLover123_ @AbhinavKarthik_ Ha vachina info prakaram pooja conform and nidhi anedi buzz undi choodam,et,
1390531076007686145,2021-05-07 04:56:57+00:00,KushiSSMBfan1,1374567118402822147,KUSHI 🥀,,134,313,8852,,"Chinese LK recent ga 1 year ayindhi ma cousins ki marriage ayi iddariki positive vachindhi .+Ve vachina marusati roju oka good news vachindhi 

Papam aaa family members anandha padalo badha padalo ardham kavadam ledhu 

Aaaaa virus kanipetina valandharu mukkalu ayipovali #china🖕",hi,
1390526207557570563,2021-05-07 04:37:37+00:00,LilianeMarta1,1238587956958502912,Veia Twitteira 🇧🇷🕊💛💚,Brasil,1035,1339,12653,,"@CanaldoFalcao1 @nato_observador Eu suspeitava disso. E provavelmente foi vachina, não?",pt,
1390524762418413570,2021-05-07 04:31:52+00:00,VashiVelayudham,1073251902417121280,వశి...!,"Hyderabad, India",2418,917,48474,,"Evarevaro Covid Vachi Pothunnaru. 
Twitter Lo Negativity Spread Chese Variki Vachina Bagundu. 😶",et,
1390523735413719040,2021-05-07 04:27:47+00:00,Sachin_Ro45,948182766654439426,˗ˏˋIt's Me´ˎ˗,Rayalaseema,3962,508,46459,,Egeskoni Vachina Digeskoni Vachina Cyclone ni Natural Disaster Ane Antaaru gaa..........,et,
1390523184143912964,2021-05-07 04:25:36+00:00,maurelio2100,1340092829524254724,Maurelio2100,,386,813,6397,,@LeoniceMariana1 @agoranoticiasbr Quem acredita que o @jdoriajr vai mesmo tomar a vachina????? Eu acredito que prefira tomar solução fisiológica.,pt,
1390522633691697158,2021-05-07 04:23:25+00:00,Mahesh123Mb,1271310228974301187,MB,,2931,2133,32664,,"@FanofTFIeMporer Haa... Cheyyaru so what, eppudu vachina BO ki ramp eyy😎😎😎😎",et,
1390522555186831364,2021-05-07 04:23:06+00:00,absolutlychandu,439804656,Chanduuu||#CEO||#Revolt™,,870,1233,69604,,"Nijami kaadho anta

Nenu bayta unta meeku istam vachina statements ichukondi",in,
1390522545397506048,2021-05-07 04:23:04+00:00,LilianeMarta1,1238587956958502912,Veia Twitteira 🇧🇷🕊💛💚,Brasil,1035,1339,12653,,"@KennedyVerbo @minsaude @govbr @secomvc @casacivilbr Foi em outubro do ano passado.  Não teve outro jeito, não havia vacina, nem vachina 50%. Estão os 3 bem curados, sem sequelas. Sou totalmente a favor do tratamento precoce. Mas o que reclamo é da ignorância desse povo!",pt,
1390522105150812161,2021-05-07 04:21:19+00:00,Jailsongilvan21,1256434606468993024,Jailson,"Igarapava, Brasil",26,344,285,,@Rconstantino Vachina seu cu filho da puta,pt,
1390520262173413379,2021-05-07 04:13:59+00:00,Bhattu03859268,1354320918953086980,Varun Bhattu,,611,1491,14366,,"@Mahesh123Mb 1000cr kuda kastame talk rakapothe 
Okavela talk vachina 1500 cr max anthe",tl,
1390520023387570176,2021-05-07 04:13:02+00:00,Bhattu03859268,1354320918953086980,Varun Bhattu,,611,1491,14366,,"@tru_sai Aa two numbers multiply chesi vachina result ni 2nd number ni okati thagginchi add cheyali 
3*2+1=7
10*9+8= 98 https://t.co/1QxDGpg3Nf",tl,
1390518780757889029,2021-05-07 04:08:06+00:00,Shivaa11111,1255812108404625409,Shîvá,Day Dreams,2911,2034,107467,,"@CSK123456 Orey sarigga chadavara pilla nayala , video sarigga chudura pumpka second movie ki vechindi second movie hit ite echaru second movie ki vachina title second movie ki ela estarura verri pushpam .. sariga ah video chusi Ra nuv poyi",tl,
1390517405349208065,2021-05-07 04:02:38+00:00,ONacionalista3,1269773530947883009,O Nacionalista︻🇺🇦═━,,2785,1689,8792,,@JoseMedeirosMT @jairbolsonaro Máscaras e passaporte de vachina só para os escravos!,pt,
1390516438134235136,2021-05-07 03:58:48+00:00,YuvrajAADHF,1115991141021700096,☮️Y U V 🅰️ R 🅰️ J ☮️,,3030,922,145170,,"17 Yrs Back Vachina Love Story ke Eeh Range Elevations ichadu sukku Bhai

Ippudu pakka Mass Bomma , Mannerisms &amp; Elevations Tho Ramp Aadistadu 🤙🔥

#17YearsOfAarya
#Pushpa || @alluarjun
 https://t.co/NTPOfzdWWE",et,
1390515319286820864,2021-05-07 03:54:21+00:00,Bunnyyygirlll,1359142064034750468,keethuu💞,"Andhra Pradesh, India",416,221,20039,,@mohith000000 Vachina,es,
1390513903755481094,2021-05-07 03:48:43+00:00,_rafaelsantana_,2308840345,Rafael Santana,Brasil,148,257,30995,,"@Caio85testin @militaobr @minsaude @govbr @secomvc @casacivilbr Vocês merecem o que tem, Presidente desdenhava da pandemia, dizia que morreriam no máximo 800 pessoas, chamava a vacina de ""vachina"", dizia que as pessoas iriam virar jacaré, etc, E vocês ainda o seguem, vocês envergonham a direita, Bolsonaro só usa vocês como massa de manobra.",pt,
1390513540696477696,2021-05-07 03:47:17+00:00,Vishnu73812341,1256103885619355654,Vishnu,,180,417,8539,,"@sukanyaa1000 Hii sukunaya
Emi undi ra babu.
Divi nunchi Bhuvi kii digi vachina deva kanya edii",tl,
1390509449870069765,2021-05-07 03:31:01+00:00,_GopiTarak,995139923249254400,Aawara.com,,2839,1453,105666,,@yaswanthOffl1 @Hemanth4tarak Vaadu ikkadiki vachina pulihora ne saripotundile,et,
1390508683008765952,2021-05-07 03:27:59+00:00,vijjussmile,301505161,Jay,"Hyderabad, India",790,2084,42050,,@revanth47 Bayam tho kudina tension valla vachina awareness which is good,en,
1390508261338763267,2021-05-07 03:26:18+00:00,VBrasil2021,1369849821209706504,VidaBrasil2021,,747,1192,27499,,"@renatobarrosbr Tomara que faça isso mesmo!
Esta vachina é uma 💩",pt,
1390506315299147777,2021-05-07 03:18:34+00:00,Belcc102,1354627289129103365,Belcc10 2 🇧🇷🇧🇷🇧🇷🇧🇷 ⚫⚪🔴,,1349,1679,60375,,"João Agripino @jdoriajr
hipócrita lunático Lockdown e VACHINA NÃO 
#ForaDoriaDitadorgenocida",pt,
1390502517201645569,2021-05-07 03:03:29+00:00,urstrulysai07,769598104739975168,ABD The Legend,"New York, USA",319,448,36423,,@Nizam_Ntr @ynakg2 Vachina hyd hospitals varake kada adi kuda 50% ani hype cheyadam enduku mari escape avadam kosame ga malli daniki supporting news articles ento 🙏🙏,et,
1390501357937963008,2021-05-07 02:58:52+00:00,Belcc102,1354627289129103365,Belcc10 2 🇧🇷🇧🇷🇧🇷🇧🇷 ⚫⚪🔴,,1349,1679,60375,,"João Agripino @jdoriajr
hipócrita lunático Lockdown e VACHINA NÃO 
#ForaDoriaDitadorgenocida",pt,
1390501288786472963,2021-05-07 02:58:36+00:00,Reinald76190617,1290034931498917889,Reinaldo,,30,94,2098,,"@jdoriajr @jdoriajr 😂😂😂
Se for para Europa ou EUA já sabemos que nem a sua VACHINA tu toma.Lá não entra meia boca 😂😂",pt,
1390501034896728065,2021-05-07 02:57:35+00:00,Alone_soul_Dhfm,1308581369430245377,GlobeTrotting🦁,ఎక్కడ ఉన్నానో నాకే తెలియదు🌚,475,849,14182,,@shaik28499 @KalyanK18762038 @NandamuriPrashh @urstrulyMahesh @tarak9999 2015 vachina srimanthudhu 148cr collection vachai bro a mivadhiki appudhu guddalo opika leda andhariki 2018 taravatha ami rale chepputunnavu,et,
1390498648732184576,2021-05-07 02:48:06+00:00,A__T____N,1323529684638785537,Harry⁷,hogwartS,2813,1539,243090,,"@SV_charan_soul Tweet ki vachina reach kanna...
Nee quote ki reach better",en,
